test_id,wafer_id,equipment_id,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,test_duration,result,defect_type,severity
RS-TST-043536,WFR-V2-036,EQP-102,1.226,1.2087,44.6931,124.6623,12.7677,4.0072,0.4597,2640.3,12.4959,0.7984,0.4242,1.8555,28.07,3.07,58.8643,0.15283,59.03515,151.75,PASS,NORMAL,0
RS-TST-043537,WFR-V2-037,EQP-105,1.2075,1.1781,45.1126,120.1483,12.4998,4.2082,0.4408,2403.59,14.4519,0.8687,0.4085,1.3212,28.48,3.48,55.6368,0.14508,55.78269,143.87,FAIL,TIMING_FAILURE,0.7187
RS-TST-043538,WFR-V2-038,EQP-103,1.2024,1.186,43.6881,132.7782,13.1087,4.2037,0.4493,2479.29,12.5319,0.8549,0.4185,2.7468,29.74,4.74,50.0529,0.15965,50.31749,145.15,PASS,NORMAL,0
RS-TST-043539,WFR-V2-039,EQP-101,1.2081,1.1893,41.4221,113.2497,12.9017,4.0142,0.4553,2457.56,12.0616,0.8504,0.4201,3.3643,29.07,4.07,50.8393,0.13682,50.97287,145.11,PASS,NORMAL,0
RS-TST-043540,WFR-V2-040,EQP-103,1.1931,1.1746,42.7496,157.6553,13.5019,4.2668,0.5078,2402.37,14.6797,0.8392,0.435,1.1313,31.18,6.18,48.8854,0.1881,49.06262,150.32,FAIL,PROCESS_VARIATION,0.6232
RS-TST-043541,WFR-V2-041,EQP-102,1.2104,1.1793,45.5756,124.6326,13.2662,4.2896,0.4452,2578.46,12.0155,0.8376,0.4169,2.66,28.73,3.73,47.7926,0.15085,47.94508,159.24,PASS,EQUIPMENT_DRIFT,0.2232
RS-TST-043542,WFR-V2-042,EQP-103,1.1799,1.156,42.0904,152.4191,12.4411,4.1954,0.4381,2486.5,12.6891,0.8157,0.3931,2.582,30.08,5.08,47.3608,0.17983,47.58235,145,PASS,NORMAL,0
RS-TST-043543,WFR-V2-043,EQP-104,1.2123,1.1851,44.6357,107.8958,12.3881,4.0287,0.4306,2518.32,11.9357,0.8463,0.4096,3.1015,26.49,1.49,51.3034,0.13081,51.38541,147.43,PASS,TIMING_FAILURE,0.1822
RS-TST-043544,WFR-V2-044,EQP-101,1.1885,1.1654,45.1144,130.5615,12.1237,4.2728,0.4436,2438.77,12.3615,0.7937,0.4128,3.2465,28.29,3.29,51.5269,0.15518,51.73896,151.98,PASS,NORMAL,0
RS-TST-043545,WFR-V2-045,EQP-103,1.1856,1.1748,42.8327,125.8522,12.8125,4.0832,0.4606,2385.29,15.0915,0.9319,0.4161,0.7461,29.17,4.17,52.5466,0.14921,52.6866,150.2,FAIL,TIMING_FAILURE,0.3751
RS-TST-043546,WFR-V2-046,EQP-101,1.1903,1.173,43.7779,117.3767,14.3264,4.0402,0.4892,2505.59,14.0863,0.8847,0.4282,0.9934,28.66,3.66,53.6572,0.13972,53.76096,150.98,FAIL,PROCESS_VARIATION,0.778
RS-TST-043547,WFR-V2-047,EQP-104,1.1948,1.1808,40.446,126.0559,12.8419,4.0892,0.4298,2571.85,12.1621,0.8376,0.4146,2.5533,26.74,1.74,51.1038,0.15062,51.29397,153.55,PASS,NORMAL,0
RS-TST-043548,WFR-V2-048,EQP-105,1.2062,1.1911,44.0412,159.3744,12.9556,4.2553,0.4674,2481.85,12.8572,0.8138,0.4167,2.446,34.44,9.44,56.8981,0.19224,57.07724,146.63,PASS,HIGH_LEAKAGE,0.5721
RS-TST-043549,WFR-V2-049,EQP-102,1.1963,1.1778,44.5311,119.9002,13.2983,4.3774,0.4494,2341.08,14.9674,0.9054,0.4223,1.2134,28.59,3.59,48.6551,0.14343,48.775,154.51,FAIL,TIMING_FAILURE,0.6057
RS-TST-043550,WFR-V2-050,EQP-101,1.1911,1.1644,43.011,122.7579,11.7571,4.0809,0.4633,2436.54,12.8361,0.7964,0.4431,2.7843,27.65,2.65,56.1745,0.14621,56.27588,146.43,PASS,NORMAL,0
RS-TST-043551,WFR-V2-051,EQP-105,1.2107,1.1954,43.6654,128.6698,13.1263,4.0257,0.49,2414.66,13.2232,0.8162,0.4283,2.5261,27.71,2.71,49.0659,0.15578,49.16636,142.83,PASS,PROCESS_VARIATION,0.4029
RS-TST-043552,WFR-V2-052,EQP-103,1.1717,1.1525,43.1432,127.4421,12.7384,4.0601,0.4517,2402.4,13.9342,0.8062,0.4245,1.9096,30.02,5.02,49.8229,0.14933,49.97701,150.84,PASS,NORMAL,0
RS-TST-043553,WFR-V2-053,EQP-104,1.2005,1.1887,46.8358,124.5167,12.5406,4.0197,0.4388,2626.12,12.1364,0.8647,0.4296,2.2305,26.47,1.47,54.6696,0.14948,54.84359,145.89,PASS,NORMAL,0
RS-TST-043554,WFR-V2-054,EQP-103,1.1964,1.1752,44.8925,160.3877,12.3499,4.2929,0.4612,2379.82,13.1309,0.8737,0.4245,2.8034,29.86,4.86,51.0022,0.19188,51.24018,151.77,PASS,NORMAL,0
RS-TST-043555,WFR-V2-055,EQP-103,1.1995,1.1805,43.717,106.8955,12.5439,4.3175,0.4491,2515.57,12.1379,0.7994,0.4338,2.9636,47.5,22.5,52.3799,0.12823,52.39644,145.78,FAIL,THERMAL_ANOMALY,0.673
RS-TST-043556,WFR-V2-056,EQP-103,1.2151,1.1923,40.995,145.4902,12.133,4.0579,0.4447,2616.91,12.651,0.8998,0.4535,1.7344,29.14,4.14,48.6081,0.17678,48.7595,148,PASS,NORMAL,0
RS-TST-043557,WFR-V2-057,EQP-105,1.1766,1.1701,48.7199,122.8723,12.5615,4.3844,0.457,2352.02,13.5464,0.8068,0.4186,2.6534,28.4,3.4,59.0338,0.14457,59.24525,153.3,PASS,POWER_ANOMALY,0.4405
RS-TST-043558,WFR-V2-058,EQP-105,1.2115,1.1835,44.2064,160.126,12.511,4.3797,0.4296,2715.02,12.3546,0.9013,0.4158,1.477,28.48,3.48,50.5752,0.19399,50.79597,144.78,PASS,NORMAL,0
RS-TST-043559,WFR-V2-059,EQP-101,1.1799,1.1588,41.9631,140.9128,11.6471,4.2435,0.452,2419.8,13.156,0.8674,0.441,2.5069,27.05,2.05,55.4808,0.16626,55.7222,151.77,PASS,NORMAL,0
RS-TST-043560,WFR-V2-060,EQP-102,1.2181,1.1957,44.3423,109.7151,12.5364,4.0557,0.4432,2596.91,12.3369,0.8743,0.4252,2.1917,29.24,4.24,52.8901,0.13364,53.11082,157.7,PASS,NORMAL,0
RS-TST-043561,WFR-V2-061,EQP-101,1.1889,1.1676,44.0211,131.5509,11.8982,4.0982,0.457,2458.57,12.8159,0.8333,0.4252,2.6203,29.09,4.09,49.5177,0.15641,49.62493,149.51,PASS,NORMAL,0
RS-TST-043562,WFR-V2-062,EQP-104,1.2071,1.191,48.1572,122.2541,12.7384,4.3785,0.4613,2537.9,12.3271,0.8676,0.4251,2.5664,27.28,2.28,50.705,0.14758,50.88849,136.8,PASS,NORMAL,0
RS-TST-043563,WFR-V2-063,EQP-105,1.1987,1.1669,45.9662,124.6876,12.0207,4.1352,0.4485,2557.2,13.1873,0.8373,0.4042,1.6175,29.05,4.05,53.4919,0.14947,53.68652,150.18,PASS,NORMAL,0
RS-TST-043564,WFR-V2-064,EQP-102,1.1925,1.1715,42.6973,130.6743,12.5174,3.9681,0.4476,2475.95,12.951,0.8266,0.4139,2.3779,28.77,3.77,52.708,0.15583,52.91058,147.5,PASS,NORMAL,0
RS-TST-043565,WFR-V2-065,EQP-104,1.2037,1.1904,41.1885,138.5452,12.302,4.1693,0.4455,2540.08,12.1422,0.8067,0.4322,2.7986,26.99,1.99,55.2238,0.16677,55.39065,152.22,PASS,NORMAL,0
RS-TST-043566,WFR-V2-066,EQP-101,1.2026,1.1779,45.5272,120.9389,12.5756,4.1447,0.4385,2505.8,11.9182,0.9043,0.4174,3.1405,26.78,1.78,54.6287,0.14544,54.78513,152.44,PASS,NORMAL,0
RS-TST-043567,WFR-V2-067,EQP-103,1.1966,1.1677,45.3655,139.6177,12.6584,4.1838,0.4527,2479.53,12.8914,0.8948,0.4094,2.3459,30.32,5.32,49.8179,0.16706,50.01228,142.33,PASS,NORMAL,0
RS-TST-043568,WFR-V2-068,EQP-105,1.1757,1.1558,42.2369,122.0747,12.7896,4.2512,0.4612,2337.16,13.4102,0.8269,0.4185,2.8777,27.91,2.91,49.111,0.14352,49.36272,150.58,PASS,NORMAL,0
RS-TST-043569,WFR-V2-069,EQP-104,1.2245,1.2129,46.4641,126.5462,12.9377,4.2609,0.4369,2646.1,11.6014,0.7857,0.4173,2.7295,27,2,56.1926,0.15496,56.29013,152.27,PASS,NORMAL,0
RS-TST-043570,WFR-V2-070,EQP-102,1.2017,1.183,44.2375,145.9235,11.7456,4.2774,0.4295,2606.99,12.3512,0.8284,0.414,2.1638,28.4,3.4,52.735,0.17536,52.89039,148.76,PASS,NORMAL,0
RS-TST-043601,WFR-V2-001,EQP-105,1.2155,1.1996,46.8719,133.4868,12.1046,4.028,0.458,2504.58,12.6436,0.8383,0.4199,2.4889,29.97,4.97,57.5482,0.16225,57.70859,153.86,PASS,NORMAL,0
RS-TST-043602,WFR-V2-002,EQP-105,1.1998,1.1747,43.4055,133.4963,12.8489,4.2798,0.4545,2460.64,12.3645,0.876,0.4004,3.0155,29.17,4.17,54.064,0.16017,54.24615,156.15,PASS,NORMAL,0
RS-TST-043603,WFR-V2-003,EQP-105,1.1764,1.1489,42.0083,123.337,12.4468,4.3168,0.4377,2459.04,12.6269,0.8124,0.4191,2.8272,28.68,3.68,56.2344,0.1451,56.23272,140.01,PASS,POWER_ANOMALY,0.1964
RS-TST-043604,WFR-V2-004,EQP-102,1.1985,1.1848,45.2551,128.0921,12.8456,4.0128,0.4342,2580.8,12.2833,0.8679,0.4263,2.3478,29.06,4.06,50.4451,0.15352,50.61192,153.18,PASS,EQUIPMENT_DRIFT,0.232
RS-TST-043605,WFR-V2-005,EQP-101,1.2098,1.1816,44.08,120.0856,13.1806,4.1896,0.4446,2574.62,12.2764,0.8926,0.4142,2.3672,28.49,3.49,52.9355,0.14527,52.99804,153.15,PASS,NORMAL,0
RS-TST-043606,WFR-V2-006,EQP-105,1.193,1.1783,43.0859,125.949,11.6864,4.2475,0.4603,2470.9,12.7438,0.8461,0.4299,2.5987,27.53,2.53,54.4208,0.15025,54.54639,146.1,PASS,NORMAL,0
RS-TST-043607,WFR-V2-007,EQP-101,1.2104,1.1896,45.3851,130.5707,12.4411,4.3026,0.4468,2576.29,12.6164,0.8661,0.422,2.0437,27.7,2.7,58.7041,0.15804,58.78144,143.42,PASS,NORMAL,0
RS-TST-043608,WFR-V2-008,EQP-105,1.1832,1.1446,45.994,157.9037,13.1102,4.3588,0.4351,2499.63,12.6909,0.8283,0.3992,2.4831,28.8,3.8,45.8554,0.18683,46.14316,155.93,PASS,NORMAL,0
RS-TST-043609,WFR-V2-009,EQP-103,1.182,1.1667,45.0825,164.3712,12.6733,4.1165,0.4431,2620,13.353,0.8163,0.4112,1.098,31.08,6.08,56.7229,0.19428,56.94123,151.84,PASS,LOW_VOLTAGE,0.4208
RS-TST-043610,WFR-V2-010,EQP-105,1.2119,1.1988,45.0162,131.0107,12.3198,4.2514,0.4334,2630.57,12.2226,0.7908,0.4313,2.1924,27.45,2.45,54.1246,0.15878,54.23437,141.57,PASS,PROCESS_VARIATION,0.0933
RS-TST-043611,WFR-V2-011,EQP-103,1.2282,1.2137,47.8378,112.185,12.1791,4.3754,0.4582,2593.91,12.0064,0.9215,0.4096,2.4928,31.25,6.25,61.8828,0.13779,61.96057,157.12,PASS,POWER_ANOMALY,0.3838
RS-TST-043612,WFR-V2-012,EQP-102,1.2014,1.1725,45.5864,132.9848,12.5934,4.3569,0.4511,2470.11,12.3506,0.8681,0.4237,2.9749,28.11,3.11,53.6516,0.15977,53.83294,155.99,PASS,NORMAL,0
RS-TST-043613,WFR-V2-013,EQP-102,1.2087,1.1805,44.5164,140.3817,12.7461,4.4602,0.4576,2418.59,12.5185,0.8703,0.4184,3.1497,28.32,3.32,51.56,0.16967,51.82564,147.43,PASS,NORMAL,0
RS-TST-043614,WFR-V2-014,EQP-103,1.2429,1.2227,45.9355,157.5478,12.286,4.213,0.4404,2745.94,12.123,0.8387,0.4269,1.6052,30.35,5.35,56.5294,0.19581,56.71992,154.45,PASS,NORMAL,0
RS-TST-043615,WFR-V2-015,EQP-104,1.2162,1.2004,46.9402,144.1182,12.4359,4.3123,0.4515,2560.77,12.1118,0.8268,0.3914,2.6817,30.04,5.04,48.348,0.17527,48.45726,151.88,PASS,HIGH_LEAKAGE,0.2417
RS-TST-043616,WFR-V2-016,EQP-105,1.1843,1.1627,43.599,136.7596,12.5881,4.1596,0.44,2487.45,12.6699,0.8455,0.4203,2.5653,28.98,3.98,48.9475,0.16197,49.08095,150.99,PASS,NORMAL,0
RS-TST-043617,WFR-V2-017,EQP-102,1.2023,1.1807,42.2155,56.4417,12.3836,4.2862,0.457,2527.8,13.2717,0.8532,0.4161,1.6992,33.02,8.02,52.9863,0.06786,53.00789,149.91,PASS,THERMAL_ANOMALY,0.3676
RS-TST-043618,WFR-V2-018,EQP-103,1.1742,1.1538,45.0658,106.6287,11.5668,4.1002,0.4609,2341.54,13.7328,0.8711,0.4246,2.479,28.93,3.93,58.5327,0.1252,58.69103,152.63,PASS,POWER_ANOMALY,0.45
RS-TST-043619,WFR-V2-019,EQP-102,1.1953,1.1868,45.6218,126.7732,12.6631,4.1949,0.4505,2523.25,12.8286,0.8372,0.4104,2.1868,27.89,2.89,53.4855,0.15153,53.68739,151.73,PASS,NORMAL,0
RS-TST-043620,WFR-V2-020,EQP-101,1.2145,1.1986,47.8557,157.7898,13.0086,4.3331,0.4298,2617.29,12.2141,0.8236,0.4167,2.2452,34.93,9.93,55.7788,0.19164,56.04852,148.84,PASS,HIGH_LEAKAGE,0.8131
RS-TST-043621,WFR-V2-021,EQP-101,1.2075,1.1839,44.8004,122.1307,12.555,4.4368,0.4441,2590.18,12.335,0.8248,0.3997,2.2831,28.78,3.78,50.5991,0.14748,50.81629,150.59,PASS,NORMAL,0
RS-TST-043622,WFR-V2-022,EQP-103,1.197,1.1769,45.5594,188.8991,13.2876,4.0099,0.447,2517.85,12.9856,0.8989,0.4007,2.0021,32.7,7.7,52.5939,0.22612,52.70465,146.61,FAIL,HIGH_LEAKAGE,0.3081
RS-TST-043623,WFR-V2-023,EQP-102,1.2183,1.2013,43.576,121.8838,13.0446,4.2902,0.4781,2467.48,12.9772,0.8715,0.4265,2.3623,28.39,3.39,57.2453,0.1485,57.41672,140.42,PASS,NORMAL,0
RS-TST-043624,WFR-V2-024,EQP-104,1.1916,1.175,42.036,115.924,12.8997,4.1872,0.4501,2442.19,12.6837,0.8362,0.3866,2.8588,27.35,2.35,46.9577,0.13814,47.04808,144.84,PASS,NORMAL,0
RS-TST-043625,WFR-V2-025,EQP-103,1.2145,1.1841,44.6244,126.8553,13.4603,4.2264,0.4992,2596.73,14.1228,0.8135,0.4322,0.4677,30.13,5.13,52.2552,0.15406,52.4472,148.58,FAIL,PROCESS_VARIATION,0.877
RS-TST-043626,WFR-V2-026,EQP-101,1.1847,1.1698,42.4953,103.4684,12.4548,4.3993,0.4602,2331.99,13.1839,0.8316,0.4183,3.1371,27.36,2.36,49.4603,0.12258,49.68253,150.96,PASS,NORMAL,0
RS-TST-043627,WFR-V2-027,EQP-104,1.2122,1.1874,45.0502,131.9149,12.502,4.2399,0.4278,2603.15,11.7749,0.8815,0.4032,2.7096,27.04,2.04,53.9922,0.1599,54.12349,157,PASS,NORMAL,0
RS-TST-043628,WFR-V2-028,EQP-103,1.2421,1.2203,43.942,153.9209,12.1194,4.2221,0.4651,2588.82,12.2183,0.8381,0.4291,2.3946,29.72,4.72,55.2592,0.19119,55.49351,146.36,PASS,NORMAL,0
RS-TST-043629,WFR-V2-029,EQP-104,1.1977,1.174,43.5383,121.8553,12.5789,3.9576,0.462,2453.92,12.6708,0.863,0.4222,2.7666,28.17,3.17,52.2102,0.14595,52.38379,138.75,PASS,NORMAL,0
RS-TST-043630,WFR-V2-030,EQP-103,1.1863,1.1665,43.1582,107.9817,12.2009,4.1633,0.4601,2414.06,13.3517,0.8577,0.3961,2.3602,51.75,26.75,52.2106,0.1281,52.35844,147.38,FAIL,THERMAL_ANOMALY,0.8436
RS-TST-043631,WFR-V2-031,EQP-105,1.1997,1.1704,44.3555,138.7667,13.0493,4.0995,0.4491,2521.13,12.7741,0.8448,0.4406,2.247,29.03,4.03,48.4835,0.16648,48.69771,147.78,PASS,NORMAL,0
RS-TST-043632,WFR-V2-032,EQP-104,1.2093,1.1828,45.6495,122.8437,11.9966,4.1109,0.4439,2587.44,12.1701,0.81,0.3906,2.4792,27.59,2.59,53.3377,0.14855,53.57404,150.45,PASS,NORMAL,0
RS-TST-043633,WFR-V2-033,EQP-102,1.1934,1.1673,46.0096,133.7475,12.2301,4.2654,0.4648,2387.62,13.0918,0.844,0.4154,2.8173,29.07,4.07,52.8944,0.15962,53.12889,151.17,PASS,NORMAL,0
RS-TST-043634,WFR-V2-034,EQP-102,1.2044,1.1846,44.5109,126.862,12.4451,4.2659,0.4532,2527.87,12.7196,0.8651,0.4561,2.239,29.17,4.17,55.4359,0.15279,55.63397,147.67,PASS,NORMAL,0
RS-TST-043635,WFR-V2-035,EQP-102,1.2037,1.1771,45.3022,130.4986,14.0167,4.2144,0.4736,2635.01,13.3154,0.83,0.4443,1.0348,27.87,2.87,52.0622,0.15708,52.18542,155.54,PASS,PROCESS_VARIATION,0.8372
RS-TST-043636,WFR-V2-036,EQP-104,1.1881,1.1597,45.3793,116.3512,12.1143,4.1238,0.4647,2437.05,12.8632,0.8792,0.4175,2.671,27.94,2.94,47.1992,0.13824,47.34244,147.76,PASS,NORMAL,0
RS-TST-043637,WFR-V2-037,EQP-104,1.1866,1.1665,44.3128,122.9916,12.0831,4.167,0.4553,2426.47,12.8175,0.8669,0.4024,2.8005,27.19,2.19,47.3274,0.14594,47.39772,146.35,PASS,NORMAL,0
RS-TST-043638,WFR-V2-038,EQP-105,1.2032,1.1841,45.1955,136.6262,12.8089,4.4492,0.4413,2496.75,12.7602,0.8582,0.4402,2.4025,28.21,3.21,54.5577,0.16439,54.65259,150.36,PASS,NORMAL,0
RS-TST-043639,WFR-V2-039,EQP-105,1.195,1.1754,43.391,137.8771,13.1028,4.3271,0.4499,2472.84,12.4393,0.8752,0.412,2.8612,29.14,4.14,50.2801,0.16476,50.44872,150.86,PASS,NORMAL,0
RS-TST-043640,WFR-V2-040,EQP-103,1.1955,1.1721,43.8859,148.2984,12.8904,4.1484,0.4281,2452.86,13.8477,0.9495,0.426,1.5103,30.09,5.09,52.6383,0.17728,52.79348,143.33,PASS,TIMING_FAILURE,0.5917
RS-TST-043641,WFR-V2-041,EQP-104,1.1683,1.1542,44.1869,120.6876,12.1553,4.1656,0.4588,2335.3,13.0741,0.8296,0.4284,3.2247,27.03,2.03,53.1897,0.141,53.23783,149.29,PASS,NORMAL,0
RS-TST-043642,WFR-V2-042,EQP-101,1.2059,1.19,43.3502,125.0944,12.4995,4.2848,0.465,2393,12.49,0.8389,0.4141,3.3865,27.21,2.21,55.6474,0.15085,55.79124,143.93,PASS,NORMAL,0
RS-TST-043643,WFR-V2-043,EQP-104,1.2041,1.1815,44.7946,105.5582,12.2905,3.984,0.4435,2578.15,12.9079,0.8663,0.4386,1.7407,25.57,0.57,52.0373,0.1271,52.19879,154.4,PASS,NORMAL,0
RS-TST-043644,WFR-V2-044,EQP-101,1.2037,1.1714,44.1318,98.1787,11.4156,4.3033,0.4537,2504.86,12.2485,0.765,0.4146,2.9555,26.4,1.4,53.2356,0.11818,53.34954,152.52,PASS,NORMAL,0
RS-TST-043645,WFR-V2-045,EQP-104,1.1995,1.1779,44.0711,113.0811,12.9969,4.2753,0.4252,2564.14,11.8893,0.8422,0.4354,2.8683,26.4,1.4,52.3988,0.13564,52.56412,145.45,PASS,NORMAL,0
RS-TST-043646,WFR-V2-046,EQP-102,1.2124,1.1872,43.9281,133.5399,12.5544,4.3027,0.4541,2549.4,12.4752,0.9003,0.4258,2.3145,30.61,5.61,55.1791,0.16191,55.36934,160.2,PASS,NORMAL,0
RS-TST-043647,WFR-V2-047,EQP-102,1.1778,1.1494,45.5934,135.794,12.7438,4.1322,0.4356,2493.52,12.6894,0.8869,0.4409,2.4654,29.25,4.25,49.7967,0.15994,49.9255,144.83,PASS,NORMAL,0
RS-TST-043648,WFR-V2-048,EQP-102,1.2001,1.1816,45.569,142.8689,12.3235,4.2968,0.4563,2487.94,12.6733,0.8415,0.3872,2.5626,28.42,3.42,53.5915,0.17145,53.79293,147.4,PASS,NORMAL,0
RS-TST-043649,WFR-V2-049,EQP-101,1.1979,1.1758,45.0078,102.0363,12.5971,4.3141,0.4771,2424.93,13.374,0.8248,0.4147,2.2965,26.57,1.57,52.433,0.12223,52.46514,156.33,PASS,NORMAL,0
RS-TST-043650,WFR-V2-050,EQP-105,1.1787,1.1605,45.4013,118.3716,11.959,4.4232,0.4566,2363.77,13.6575,0.8322,0.4099,2.4324,28.73,3.73,46.2126,0.13953,46.30893,149.38,PASS,HIGH_LEAKAGE,0.2014
RS-TST-043651,WFR-V2-051,EQP-105,1.2062,1.1819,42.9328,126.0197,11.9316,4.2234,0.4543,2479.53,12.9374,0.8024,0.4427,2.3923,28.9,3.9,49.8032,0.152,49.91236,149.73,PASS,NORMAL,0
RS-TST-043652,WFR-V2-052,EQP-102,1.1819,1.1626,41.8771,126.009,13.219,4.3609,0.4504,2409.68,12.9398,0.8189,0.4109,2.841,29.47,4.47,52.1782,0.14893,52.41696,147.9,PASS,NORMAL,0
RS-TST-043653,WFR-V2-053,EQP-103,1.1893,1.1747,40.9453,154.4213,13.1463,4.352,0.4589,2391.99,13.2978,0.9096,0.4208,2.5151,28.83,3.83,51.0264,0.18366,51.19465,148.52,PASS,NORMAL,0
RS-TST-043654,WFR-V2-054,EQP-102,1.2069,1.1839,43.898,121.5241,12.544,4.316,0.4479,2587.36,12.6971,0.8769,0.4235,1.8858,28.04,3.04,53.8172,0.14667,53.98305,149.47,PASS,NORMAL,0
RS-TST-043655,WFR-V2-055,EQP-105,1.2133,1.1873,44.8209,144.3369,12.9846,4.3221,0.4441,2538,12.4599,0.8806,0.3989,2.4199,29.83,4.83,52.2471,0.17512,52.44792,148.33,PASS,NORMAL,0
RS-TST-043656,WFR-V2-056,EQP-104,1.1913,1.1705,44.3643,104.9903,12.2697,3.9869,0.4497,2459.51,12.188,0.8703,0.4249,3.2051,25.89,0.89,52.0534,0.12507,52.09985,143.94,PASS,NORMAL,0
RS-TST-043657,WFR-V2-057,EQP-101,1.2096,1.1822,42.5627,136.3694,12.629,4.3985,0.4556,2558.83,12.5224,0.8129,0.4321,2.2969,27.17,2.17,51.7506,0.16495,52.08343,155.55,PASS,NORMAL,0
RS-TST-043658,WFR-V2-058,EQP-102,1.2136,1.1819,44.2192,144.7365,13.1055,4.2495,0.445,2572.48,12.5853,0.8706,0.4137,2.0933,28.05,3.05,49.4439,0.17565,49.6041,149.93,PASS,NORMAL,0
RS-TST-043659,WFR-V2-059,EQP-103,1.2023,1.1839,43.4074,140.2045,13.3582,4.2971,0.4644,2482.16,12.6323,0.8611,0.3893,2.6216,30.13,5.13,52.4113,0.16857,52.56798,151.41,PASS,NORMAL,0
RS-TST-043660,WFR-V2-060,EQP-105,1.1627,1.1514,42.5463,123.8737,11.9126,4.1472,0.4523,2350.26,12.9914,0.7864,0.4095,3.2416,29.31,4.31,50.8102,0.14402,50.97253,148.38,PASS,NORMAL,0
RS-TST-043661,WFR-V2-061,EQP-104,1.2015,1.1787,44.4333,131.7163,12.4259,4.2165,0.4545,2519.79,12.3393,0.8563,0.4092,2.6788,27.02,2.02,51.9492,0.15826,52.12505,147.65,PASS,NORMAL,0
RS-TST-043662,WFR-V2-062,EQP-103,1.19,1.1671,45.1691,144.1253,12.8999,4.1694,0.4524,2383.31,12.6872,0.8306,0.4034,3.2656,28.41,3.41,49.8727,0.17151,49.99621,149.39,PASS,NORMAL,0
RS-TST-043663,WFR-V2-063,EQP-101,1.1882,1.1704,44.2937,150.7385,12.6354,4.0987,0.4425,2491.6,12.5916,0.7985,0.4221,2.664,30.04,5.04,52.3376,0.17911,52.49688,152.58,PASS,HIGH_LEAKAGE,0.4141
RS-TST-043664,WFR-V2-064,EQP-103,1.2058,1.1886,45.2824,165.3435,12.0628,4.1389,0.4364,2616.49,12.5229,0.8688,0.4009,1.896,30.92,5.92,53.1419,0.19938,53.45459,149.12,PASS,NORMAL,0
RS-TST-043665,WFR-V2-065,EQP-102,1.1732,1.152,44.0311,124.3764,12.676,4.1498,0.45,2395.71,13.7303,0.8573,0.4086,2.1089,27.09,2.09,52.5462,0.14592,52.68384,149.55,PASS,NORMAL,0
RS-TST-043666,WFR-V2-066,EQP-103,1.2053,1.1954,44.214,165.1259,12.9164,4.1564,0.4345,2593.95,12.7526,0.8568,0.4123,1.811,28.59,3.59,52.1711,0.19903,52.29029,148.12,PASS,NORMAL,0
RS-TST-043667,WFR-V2-067,EQP-104,1.1948,1.1791,43.4088,120.3973,12.6802,4.2806,0.4563,2388.09,12.5843,0.7983,0.4012,3.3672,27.3,2.3,50.131,0.14385,50.3617,147.28,PASS,NORMAL,0
RS-TST-043668,WFR-V2-068,EQP-104,1.215,1.1994,44.4333,127.3744,13.8323,4.3898,0.4432,2566.3,12.1238,0.8379,0.4185,2.6249,27.27,2.27,56.7889,0.15476,56.96876,151.27,PASS,EQUIPMENT_DRIFT,0.7638
RS-TST-043669,WFR-V2-069,EQP-102,1.2025,1.1823,46.6256,135.4208,11.8324,4.2662,0.4433,2499.34,11.8594,0.8534,0.4162,3.2915,28.38,3.38,56.1979,0.16284,56.35037,142.88,PASS,NORMAL,0
RS-TST-043670,WFR-V2-070,EQP-104,1.1907,1.1629,41.0543,158.2946,12.9773,4.0972,0.4622,2299.25,16.6617,1.0036,0.4133,-0.2683,27.29,2.29,53.3679,0.18848,53.56432,152.2,FAIL,TIMING_FAILURE,0.7445
RS-TST-043701,WFR-V2-001,EQP-105,1.2259,1.194,46.2875,103.2804,12.7552,4.2028,0.4414,2681.06,11.7906,0.8535,0.4273,2.2754,29.48,4.48,56.7855,0.12661,56.93401,153.14,PASS,NORMAL,0
RS-TST-043702,WFR-V2-002,EQP-103,1.1989,1.1807,48.6626,149.043,13.2803,4.3144,0.4315,2693.41,12.6009,0.8474,0.3903,1.4027,29.54,4.54,52.9992,0.17869,53.1196,148.77,PASS,PROCESS_VARIATION,0.196
RS-TST-043703,WFR-V2-003,EQP-102,1.1999,1.1832,43.5966,126.1989,12.8267,4.203,0.4432,2537.08,12.1408,0.8802,0.4211,2.7452,27.03,2.03,51.1159,0.15143,51.22998,150.7,PASS,NORMAL,0
RS-TST-043704,WFR-V2-004,EQP-105,1.175,1.1517,44.5933,134.725,12.6412,4.2141,0.429,2524.81,12.5914,0.8571,0.4136,2.3943,26.88,1.88,48.8723,0.1583,49.01456,156.16,PASS,NORMAL,0
RS-TST-043705,WFR-V2-005,EQP-101,1.1745,1.156,41.8239,147.9333,12.1015,4.1076,0.4556,2392.6,12.9034,0.825,0.4245,2.9898,27.97,2.97,54.8329,0.17374,55.0013,153.66,PASS,NORMAL,0
RS-TST-043706,WFR-V2-006,EQP-102,1.1638,1.1344,45.5163,126.5973,12.7342,4.0522,0.444,2338.62,13.3395,0.8892,0.4236,2.8754,27.45,2.45,49.6766,0.14733,49.84939,148.17,PASS,NORMAL,0
