test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type,eq_EQP-101,eq_EQP-102,eq_EQP-103,eq_EQP-104,eq_EQP-105
TST-0036928,LOT-008,WFR-008-02,DIE-R09C51,EQP-104,STN-01,1,0.0,-21,21,0.9899,1.1997,1.1731,43.8455,144.7199,13.444,4.3743,0.4335,2647.72,12.4089,0.8432,0.4502,2.2782,27.38,56.7916,57.1127,148.69,0.7662,0.36134,0.003301,1.295266,0.183594,32.855293,2.38,43.70078,0.058808,0.9848,0.021449,3.962431,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036929,LOT-009,WFR-009-02,DIE-R16C04,EQP-106,STN-02,1,0.0,-14,-26,0.9843,1.216,1.1809,44.2367,165.7186,12.8927,4.3868,0.4906,2362.57,13.5521,0.8427,0.4345,2.7208,28.75,48.7752,48.9466,151.89,0.7254,0.403454,0.003746,1.102596,0.200766,32.017785,3.75,44.070981,0.056558,1.4436,0.020645,4.76441,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036930,LOT-010,WFR-010-02,DIE-R23C17,EQP-107,STN-03,1,0.0,-7,-13,0.4922,1.2213,1.1877,49.0732,138.9516,13.2877,4.3081,0.4461,2818.16,12.4725,0.8267,0.4268,1.0558,29.76,59.1323,59.2852,148.07,0.7752,0.365267,0.002832,1.204982,0.08465,35.149501,4.76,48.934248,0.057245,-0.1977,0.020983,4.1352,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036931,LOT-011,WFR-011-02,DIE-R30C30,EQP-101,STN-04,1,0.0,0,0,0.0,1.1954,1.1919,42.0904,127.0567,12.3661,4.0755,0.4379,2353.53,11.8687,0.8257,0.4056,3.8835,28.91,48.0743,48.2317,145.86,0.7575,0.366321,0.003019,1.142168,0.327205,27.933342,3.91,41.963343,0.050398,2.6522,0.020426,3.673209,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0036932,LOT-012,WFR-012-02,DIE-R37C43,EQP-102,STN-01,1,0.0,7,13,0.4922,1.2321,1.1756,45.563,142.589,13.2421,4.2447,0.4403,2304.61,12.3723,0.8234,0.3953,4.3342,32.13,63.4629,63.6777,148.62,0.7918,0.357357,0.003129,1.39286,0.350315,28.513326,7.13,45.420411,0.056209,3.1155,0.027537,4.581385,PASS,POWER_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0036933,LOT-013,WFR-013-02,DIE-R44C56,EQP-103,STN-02,1,0.0,14,26,0.9843,1.2033,1.1623,43.899,190.8107,12.7681,4.1555,0.4862,2317.43,12.9629,0.8838,0.4375,3.2683,28.39,52.7661,52.9983,147.5,0.7171,0.404056,0.004347,1.201989,0.252127,30.040613,3.39,43.708189,0.053058,1.947,0.022769,5.417116,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0036934,LOT-014,WFR-014-02,DIE-R51C09,EQP-104,STN-03,1,0.0,21,-21,0.9899,1.1681,1.1373,42.7148,127.5556,12.384,4.2372,0.4907,2259.21,13.084,0.8317,0.4164,3.8665,27.74,45.5042,45.612,148.35,0.6774,0.420084,0.002986,1.065303,0.295514,29.559504,2.74,42.587244,0.052473,2.6184,0.020142,3.538392,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036935,LOT-015,WFR-015-02,DIE-R58C22,EQP-106,STN-04,1,0.0,28,-8,0.9707,1.2212,1.21,45.1668,162.9957,11.9556,4.2126,0.4689,2208.5,17.4516,0.9592,0.4417,0.2144,28.89,50.006,50.2097,148.05,0.7523,0.383967,0.003609,1.107141,0.012285,38.541859,3.89,45.003804,0.050364,-1.1865,0.022643,4.708946,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036937,LOT-017,WFR-017-02,DIE-R12C48,EQP-101,STN-02,1,0.0,-18,18,0.8485,1.1936,1.1542,41.389,188.5091,13.018,4.4822,0.442,2310.26,12.6155,0.8936,0.4111,3.7747,29.5,46.3806,46.6097,148.34,0.7516,0.370308,0.004555,1.120602,0.299211,29.145085,4.5,41.200491,0.058349,2.47,0.020076,5.561018,PASS,HIGH_LEAKAGE,1,0,1,1,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0036940,LOT-020,WFR-020-02,DIE-R33C27,EQP-104,STN-01,1,0.0,3,-3,0.1414,1.1853,1.1613,44.2637,111.0351,12.044,4.2015,0.4332,2623.7,12.8397,0.8458,0.4313,1.6788,28.52,52.6594,52.8534,152.12,0.7521,0.365477,0.002508,1.189675,0.130751,33.687521,3.52,44.152665,0.050603,0.4017,0.020071,3.166721,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036944,LOT-004,WFR-004-03,DIE-R01C19,EQP-102,STN-01,1,0.0,-29,-11,1.0,1.1922,1.1739,43.6141,167.0823,12.7045,4.304,0.4743,2404.68,13.9058,0.8625,0.4215,2.2225,28.06,52.3959,52.5568,154.47,0.7179,0.397836,0.003831,1.201352,0.159825,33.438999,3.06,43.447018,0.05468,0.9385,0.021789,4.688329,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0036945,LOT-005,WFR-005-03,DIE-R08C32,EQP-103,STN-02,1,0.0,-22,2,0.7364,1.2051,1.1796,45.279,121.8102,13.8735,4.2638,0.467,2423.52,12.9308,0.8236,0.4338,2.9271,27.81,52.5365,52.7153,151.23,0.7381,0.38752,0.00269,1.160284,0.226367,31.338052,2.81,45.15719,0.059154,1.6697,0.021678,3.387542,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0036946,LOT-006,WFR-006-03,DIE-R15C45,EQP-104,STN-03,1,0.0,-15,15,0.7071,1.2222,1.1553,44.2936,119.2993,12.8669,4.0626,0.4473,2522.77,12.9226,0.8553,0.418,2.3638,28.42,55.8616,56.0305,154.22,0.7749,0.365979,0.002693,1.261166,0.18292,32.600748,3.42,44.174301,0.052273,1.0905,0.022143,3.390486,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036948,LOT-008,WFR-008-03,DIE-R29C11,EQP-107,STN-01,1,0.0,-1,-19,0.6342,1.2057,1.1723,45.0913,147.0957,13.0132,3.9736,0.4497,2516.82,12.5127,0.8519,0.4301,2.5295,28.36,53.5162,53.6237,150.98,0.756,0.372978,0.003262,1.186841,0.202155,31.492214,3.36,44.944204,0.051709,1.2475,0.021263,4.171634,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036949,LOT-009,WFR-009-03,DIE-R36C24,EQP-101,STN-02,1,0.0,6,-6,0.2828,1.2199,1.1948,43.3196,135.0039,13.4235,4.2602,0.4463,2478.01,12.5732,0.8133,0.4298,3.049,27.48,54.7412,54.9631,155.96,0.7736,0.36585,0.003116,1.263659,0.2425,31.156515,2.48,43.184596,0.057187,1.8059,0.022091,3.709907,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0036950,LOT-010,WFR-010-03,DIE-R43C37,EQP-102,STN-03,1,0.0,13,7,0.4922,1.1703,1.1861,49.1396,143.3611,13.2125,4.4178,0.4674,2652.71,12.6066,0.8014,0.4123,1.8559,28.03,52.1561,52.333,158.12,0.7029,0.399385,0.002917,1.061386,0.147217,33.441654,3.03,48.996239,0.05837,0.6422,0.019661,4.018412,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0036951,LOT-011,WFR-011-03,DIE-R50C50,EQP-103,STN-04,1,0.0,20,20,0.9428,1.1944,1.157,42.1749,167.0579,12.6701,4.0739,0.4671,2267.93,12.8492,0.847,0.4281,3.8555,27.86,49.1882,49.4866,149.88,0.7273,0.391075,0.003961,1.166291,0.300058,29.141086,2.86,42.007842,0.051617,2.5804,0.021689,4.654233,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0036952,LOT-012,WFR-012-03,DIE-R57C03,EQP-104,STN-01,1,0.0,27,-27,1.0,1.1837,1.1729,40.8014,176.7234,12.5769,4.2853,0.4738,2193.89,13.0829,0.885,0.4032,4.5459,28.38,47.3172,47.4885,148.57,0.7099,0.40027,0.004331,1.159696,0.347469,28.702443,3.38,40.624677,0.053896,3.2577,0.021568,5.01541,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036953,LOT-013,WFR-013-03,DIE-R04C16,EQP-106,STN-02,1,0.0,-26,-14,0.9843,1.1933,1.1791,46.3294,173.1511,12.4018,4.1286,0.4757,2442.29,13.1201,0.8199,0.4086,2.3032,29.51,52.0979,52.3071,145.2,0.7176,0.398642,0.003737,1.124511,0.175547,32.043089,4.51,46.156249,0.051202,1.0747,0.021332,5.109689,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036954,LOT-014,WFR-014-03,DIE-R11C29,EQP-107,STN-03,1,0.0,-19,-1,0.6342,1.2115,1.1689,44.7958,117.0195,11.9513,4.4069,0.4939,2345.78,13.0511,0.8922,0.4246,2.911,28.69,48.5315,48.7017,157.16,0.7176,0.407676,0.002612,1.083394,0.223046,30.615009,3.69,44.678781,0.052668,1.5942,0.020689,3.357289,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036955,LOT-015,WFR-015-03,DIE-R18C42,EQP-101,STN-04,1,0.0,-12,12,0.5657,1.2078,1.1639,41.8682,113.1179,12.1102,4.1341,0.4504,2423.02,12.3628,0.8043,0.4191,3.5048,28.6,47.9048,48.0777,152.35,0.7574,0.372909,0.002702,1.144181,0.283496,29.955312,3.6,41.755082,0.050065,2.2814,0.019771,3.235172,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0036957,LOT-017,WFR-017-03,DIE-R32C08,EQP-103,STN-02,1,0.0,2,-22,0.7364,1.2034,1.1729,42.1285,122.6723,13.1214,4.4265,0.422,2463.66,11.8015,0.8676,0.4112,3.965,28.69,47.2238,47.3443,148.31,0.7814,0.350673,0.002912,1.120947,0.335974,29.074883,3.69,42.005828,0.058082,2.6862,0.019168,3.519468,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0036960,LOT-020,WFR-020-03,DIE-R53C47,EQP-107,STN-01,1,0.0,23,17,0.9534,1.2061,1.1947,46.3688,166.1399,11.9536,4.145,0.4489,2597.27,11.5714,0.8552,0.4426,2.9724,29.08,57.4676,57.6921,150.68,0.7572,0.372191,0.003583,1.239359,0.256875,30.05405,4.08,46.20266,0.049548,1.6746,0.022126,4.831348,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036964,LOT-004,WFR-004-04,DIE-R21C39,EQP-104,STN-01,1,0.0,-9,9,0.4243,1.1731,1.1704,44.2685,124.895,12.8679,4.0873,0.4639,2335.25,13.4906,0.8393,0.4122,3.0958,29.06,49.9752,50.0334,144.61,0.7092,0.395448,0.002821,1.128911,0.229478,31.503924,4.06,44.143605,0.052595,1.8443,0.0214,3.629449,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036965,LOT-005,WFR-005-04,DIE-R28C52,EQP-106,STN-02,1,0.0,-2,22,0.7364,1.228,1.2096,44.5895,116.9077,14.3487,4.3086,0.4524,2487.99,12.2396,0.8432,0.4237,3.2633,28.13,54.9487,55.0756,153.88,0.7756,0.368404,0.002622,1.232324,0.266618,30.452002,3.13,44.472592,0.061823,1.9964,0.022086,3.288614,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036966,LOT-006,WFR-006-04,DIE-R35C05,EQP-107,STN-03,1,0.0,5,-25,0.8498,1.1301,1.1008,43.2496,159.6657,13.5566,4.1608,0.4671,2275.09,14.2301,0.8854,0.4373,2.5709,29.36,51.5522,51.6824,149.63,0.663,0.413326,0.003692,1.191969,0.180666,32.374758,4.36,43.089934,0.056406,1.2482,0.022659,4.687785,PASS,LOW_VOLTAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036968,LOT-008,WFR-008-04,DIE-R49C31,EQP-102,STN-01,1,0.0,19,1,0.6342,1.2125,1.1671,46.764,153.8313,12.9169,4.1798,0.4454,2432.46,12.8487,0.9265,0.4216,2.3087,29.62,52.891,53.0955,145.57,0.7671,0.36734,0.00329,1.13102,0.179684,31.253949,4.62,46.610169,0.05399,0.9606,0.021744,4.556483,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0036969,LOT-009,WFR-009-04,DIE-R56C44,EQP-103,STN-02,1,0.0,26,14,0.9843,1.2042,1.1603,43.0391,191.6447,13.6833,4.1835,0.4739,2229.61,12.993,0.8589,0.4024,3.7715,27.23,47.7289,47.9912,151.22,0.7303,0.393539,0.004453,1.108966,0.290272,28.969323,2.23,42.847455,0.057244,2.5102,0.021407,5.218485,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0036970,LOT-010,WFR-010-04,DIE-R03C57,EQP-104,STN-03,1,0.0,-27,27,1.0,1.213,1.1541,48.5038,148.2693,13.9341,4.2153,0.4833,2472.6,13.5785,0.8508,0.4283,1.803,27.44,48.9059,48.9681,148.68,0.7297,0.398434,0.003057,1.00829,0.132783,33.574199,2.44,48.355531,0.058736,0.5239,0.019779,4.06851,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036971,LOT-011,WFR-011-04,DIE-R10C10,EQP-106,STN-04,1,0.0,-20,-20,0.9428,1.2004,1.2071,42.7541,169.1839,13.0601,4.012,0.4521,2367.99,12.9202,0.8625,0.4354,2.8974,29.4,50.9906,51.2497,153.85,0.7483,0.376624,0.003957,1.192648,0.224253,30.594904,4.4,42.584916,0.052397,1.5995,0.021533,4.974007,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036972,LOT-012,WFR-012-04,DIE-R17C23,EQP-107,STN-01,1,0.0,-13,-7,0.4922,1.1952,1.1543,39.8241,118.8368,13.0128,4.3581,0.4499,2241.74,12.4967,0.8114,0.3892,4.3325,28.5,50.7422,50.9008,147.72,0.7453,0.376422,0.002984,1.274158,0.346692,28.014352,3.5,39.705263,0.056711,3.1319,0.022635,3.386849,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036973,LOT-013,WFR-013-04,DIE-R24C36,EQP-101,STN-02,1,0.0,-6,6,0.2828,1.1931,1.16,44.6558,117.5092,12.1969,4.1081,0.4535,2488.22,12.4259,0.8576,0.4365,2.7042,27.68,51.9795,52.0997,155.19,0.7396,0.380102,0.002631,1.164003,0.217626,30.918373,2.68,44.538291,0.050106,1.4101,0.02089,3.252655,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0036974,LOT-014,WFR-014-04,DIE-R31C49,EQP-102,STN-03,1,0.0,1,19,0.6342,1.208,1.1731,44.6321,140.3905,12.587,4.4109,0.4757,2319.37,13.0992,0.8648,0.4342,3.4513,30.06,47.1381,47.3233,150.06,0.7323,0.393791,0.003146,1.056148,0.263474,30.381892,5.06,44.491709,0.05552,2.1523,0.020324,4.220138,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0036975,LOT-015,WFR-015-04,DIE-R38C02,EQP-103,STN-04,1,0.0,8,-28,0.9707,1.2003,1.1495,42.1737,180.7171,12.0068,4.3146,0.4601,2316.48,12.9838,0.8495,0.4541,3.1197,28.24,51.4039,51.6233,152.31,0.7402,0.383321,0.004285,1.218862,0.240276,30.076713,3.24,41.992983,0.051805,1.8161,0.022191,5.103451,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0036977,LOT-017,WFR-017-04,DIE-R52C28,EQP-106,STN-02,1,0.0,22,-2,0.7364,1.1819,1.1744,43.6822,137.3635,13.2603,4.2961,0.4365,2440.82,12.4414,0.833,0.4049,3.3625,29.49,54.0385,54.3454,150.08,0.7454,0.369321,0.003145,1.237083,0.270267,30.367218,4.49,43.544837,0.056968,2.1246,0.022139,4.05085,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036980,LOT-020,WFR-020-04,DIE-R13C07,EQP-102,STN-01,1,0.0,-17,-23,0.9534,1.1822,1.1678,47.1093,148.4716,12.7223,4.261,0.4587,2501.15,12.7874,0.8716,0.4272,2.3666,28.24,54.4561,54.6588,153.23,0.7235,0.388005,0.003152,1.155952,0.185073,31.983206,3.24,46.960828,0.05421,1.0678,0.021772,4.192838,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0036984,LOT-004,WFR-004-05,DIE-R41C59,EQP-107,STN-01,1,0.0,11,29,1.0,1.2061,1.1778,46.1324,162.4948,12.934,4.3019,0.4906,2305.18,13.2009,0.8068,0.4279,3.1123,29.59,49.654,49.8824,146.62,0.7155,0.406766,0.003522,1.076337,0.235764,30.430451,4.59,45.969905,0.055641,1.8776,0.02154,4.808221,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036985,LOT-005,WFR-005-05,DIE-R48C12,EQP-101,STN-02,1,0.0,18,-18,0.8485,1.1887,1.1742,41.8911,156.4183,13.8151,4.319,0.4592,2395.67,12.5689,0.8781,0.4223,3.1799,28.23,49.5588,49.803,150.01,0.7295,0.386304,0.003734,1.183039,0.252997,30.110937,3.23,41.734682,0.059667,1.8795,0.020687,4.415689,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0036986,LOT-006,WFR-006-05,DIE-R55C25,EQP-102,STN-03,1,0.0,25,-5,0.8498,1.2185,1.1594,44.6884,137.1005,12.8429,4.1636,0.4506,2488.41,11.9462,0.8593,0.4367,3.3045,29.24,52.3499,52.5156,145.23,0.7679,0.369799,0.003068,1.171443,0.276615,29.727044,4.24,44.551299,0.053473,2.0085,0.021037,4.008819,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0036988,LOT-008,WFR-008-05,DIE-R09C51,EQP-104,STN-01,1,0.0,-21,21,0.9899,1.2142,1.1808,45.0195,280.6459,13.2861,4.1085,0.4586,2489.4,13.2739,0.8655,0.42,2.1765,44.6,56.6957,56.9538,147.6,0.7556,0.377697,0.006234,1.259359,0.163968,33.044047,19.6,44.738854,0.054586,0.891,0.022775,12.516807,FAIL,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036989,LOT-009,WFR-009-05,DIE-R16C04,EQP-106,STN-02,1,0.0,-14,-26,0.9843,1.1937,1.1832,43.6535,179.3352,13.8419,4.5375,0.5161,2189.77,14.0976,0.8176,0.4481,3.328,30.07,48.1831,48.3937,146.65,0.6776,0.432353,0.004108,1.103763,0.236069,30.870502,5.07,43.474165,0.062808,2.0623,0.022004,5.392609,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036990,LOT-010,WFR-010-05,DIE-R23C17,EQP-107,STN-03,1,0.0,-7,-13,0.4922,1.2224,1.1726,47.0454,114.0691,13.1493,4.2012,0.4658,2638.58,12.7577,0.8727,0.3922,1.6555,28.9,56.1263,56.3081,151.61,0.7566,0.381054,0.002425,1.193024,0.129765,33.662212,3.9,46.931331,0.055243,0.3906,0.021271,3.296597,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036991,LOT-011,WFR-011-05,DIE-R30C30,EQP-101,STN-04,1,0.0,0,0,0.0,1.1817,1.1739,41.3416,146.7095,12.6532,4.0531,0.4423,2463.95,12.5383,0.8047,0.4038,3.3663,29.57,55.381,55.4911,146.74,0.7394,0.374291,0.003549,1.339595,0.268481,30.893744,4.57,41.19489,0.051285,2.1578,0.022477,4.3382,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0036992,LOT-012,WFR-012-05,DIE-R37C43,EQP-102,STN-01,1,0.0,7,13,0.4922,1.2234,1.186,38.4216,127.7328,12.7731,4.4076,0.4415,2348.02,12.3775,0.8773,0.4299,3.7726,28.15,46.6176,46.751,150.57,0.7819,0.36088,0.003325,1.213318,0.304795,29.062618,3.15,38.293867,0.056299,2.4654,0.019854,3.595678,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0036993,LOT-013,WFR-013-05,DIE-R44C56,EQP-103,STN-02,1,0.0,14,26,0.9843,1.2008,1.1713,45.7281,144.9357,12.3956,4.2204,0.4803,2405.09,12.8639,0.8698,0.4309,2.9927,25.97,54.2027,54.447,152.9,0.7205,0.399983,0.00317,1.185326,0.232643,30.938837,0.97,45.583164,0.052314,1.692,0.022537,3.76398,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0036994,LOT-014,WFR-014-05,DIE-R51C09,EQP-104,STN-03,1,0.0,21,-21,0.9899,1.1726,1.1638,43.9005,140.8898,11.9825,4.3813,0.4843,2357.84,12.9409,0.8,0.4384,3.4145,28.74,48.0312,48.2594,153.71,0.6883,0.413014,0.003209,1.094092,0.263853,30.512572,3.74,43.75961,0.052499,2.1761,0.020371,4.049173,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0036995,LOT-015,WFR-015-05,DIE-R58C22,EQP-106,STN-04,1,0.0,28,-8,0.9707,1.2117,1.1933,42.9601,174.9879,12.0278,4.1081,0.4552,2423.41,13.4662,0.8247,0.4584,2.5985,30.29,48.741,48.8841,150.33,0.7565,0.375671,0.004073,1.134564,0.192965,32.634124,5.29,42.785112,0.049411,1.3154,0.020113,5.300383,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0036997,LOT-017,WFR-017-05,DIE-R12C48,EQP-101,STN-02,1,0.0,-18,18,0.8485,1.2156,1.1784,42.453,153.0676,12.7663,4.4207,0.4594,2267.5,12.5495,0.887,0.4395,4.2976,27.7,50.0071,50.1708,144.2,0.7562,0.37792,0.003606,1.17794,0.342452,28.455991,2.7,42.299932,0.056436,2.9711,0.022054,4.239973,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0037000,LOT-020,WFR-020-05,DIE-R33C27,EQP-104,STN-01,1,0.0,3,-3,0.1414,1.2096,1.1534,45.0511,134.8595,11.7201,3.9203,0.4479,2469.34,12.5138,0.8587,0.4058,2.4432,28.42,54.2522,54.4238,161.45,0.7617,0.370288,0.002993,1.204237,0.19524,30.900827,3.42,44.916241,0.045946,1.1787,0.02197,3.832707,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0037004,LOT-004,WFR-004-01,DIE-R01C19,EQP-102,STN-01,2,24.0,-29,-11,1.0,1.1828,1.1509,42.734,174.1229,12.5171,4.2453,0.5117,2168.72,14.0667,0.842,0.4097,3.2006,29.29,45.8319,46.077,148.72,0.6711,0.432618,0.004075,1.072493,0.22753,30.506734,4.29,42.559877,0.053139,1.9489,0.021133,5.10006,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0037005,LOT-005,WFR-005-01,DIE-R08C32,EQP-103,STN-02,2,24.0,-22,2,0.7364,1.1954,1.174,43.5592,125.6287,13.9428,4.2845,0.4921,2175.38,13.9801,0.8561,0.4447,3.7064,28.43,45.8913,46.067,147.22,0.7033,0.411661,0.002884,1.053539,0.26512,30.41203,3.43,43.433571,0.059738,2.4056,0.021096,3.571624,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0037006,LOT-006,WFR-006-01,DIE-R15C45,EQP-104,STN-03,2,24.0,-15,15,0.7071,1.1976,1.1309,43.2299,131.8653,13.1779,3.9774,0.4798,2314.77,13.9064,0.8718,0.4283,2.9265,28.49,46.4764,46.5995,152.75,0.7178,0.400635,0.00305,1.075098,0.210443,32.190118,3.49,43.098035,0.052414,1.6264,0.020078,3.756842,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
